failed_service,failed_mode,injected_severity,affected_service,graph_distance,baseline_error_rate,fault_window_error_rate,severity_delta,was_impacted,time_to_impact_ms,baseline_latency_ms,fault_window_latency_ms,latency_delta_ms,failed_betweenness,failed_in_degree,failed_out_degree,failed_is_articulation_point,affected_betweenness,affected_in_degree,affected_out_degree,has_direct_edge,direct_edge_timeout_ms,direct_edge_retries,fault_mode_down
svc-10,slow,0.3,svc-06,1.0,0.0,0.0,0.0,False,,117.4,611.7,494.3,0.0,6,0,False,0.01103,1,3,True,1500,0,0
svc-10,slow,0.3,svc-07,1.0,0.0,0.0,0.0,False,,117.5,612.0,494.5,0.0,6,0,False,0.01838,1,5,True,1500,1,0
svc-10,slow,0.3,svc-08,1.0,0.0,0.0,0.0,False,,157.3,657.3,500.0,0.0,6,0,False,0.04412,2,5,True,1500,2,0
svc-10,slow,0.3,svc-09,1.0,0.0,0.0,0.0,False,,243.1,724.4,481.3,0.0,6,0,False,0.01838,1,3,True,2000,0,0
svc-10,slow,0.3,svc-11,,0.0,0.0,0.0,False,,14.3,19.7,5.4,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.3,svc-12,,0.0,0.0,0.0,False,,15.5,21.3,5.8,0.0,6,0,False,0.0,1,0,False,-1,-1,0
svc-10,slow,0.3,svc-13,,0.0,0.0,0.0,False,,16.2,19.6,3.4,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.3,svc-14,,0.0,0.0,0.0,False,,15.2,20.7,5.5,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.3,svc-15,,0.0,0.0,0.0,False,,16.0,20.7,4.7,0.0,6,0,False,0.0,3,0,False,-1,-1,0
svc-10,slow,0.3,svc-16,,0.0,0.0,0.0,False,,14.7,20.0,5.3,0.0,6,0,False,0.0,2,0,False,-1,-1,0
svc-10,slow,0.3,svc-17,,0.0,0.0,0.0,False,,13.5,20.9,7.4,0.0,6,0,False,0.0,1,0,False,-1,-1,0
svc-11,down,1.0,svc-00,3.0,0.0,0.0,0.0,False,,294.9,275.6,-19.3,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-11,down,1.0,svc-01,2.0,0.0,1.0,1.0,True,0.0,286.4,484.0,197.6,0.0,2,0,False,0.0,0,1,False,-1,-1,1
svc-11,down,1.0,svc-02,2.0,0.0,1.0,1.0,True,0.0,263.7,298.5,34.8,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-11,down,1.0,svc-03,2.0,0.0,1.0,1.0,True,0.0,281.9,291.6,9.7,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-11,down,1.0,svc-04,,0.0,0.0,0.0,False,,129.7,125.9,-3.8,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-11,down,1.0,svc-05,1.0,0.0,1.0,1.0,True,0.0,247.1,282.5,35.4,0.0,2,0,False,0.01838,3,3,True,1500,2,1
svc-11,down,1.0,svc-06,,0.0,0.0,0.0,False,,152.4,144.5,-7.9,0.0,2,0,False,0.01103,1,3,False,-1,-1,1
svc-11,down,1.0,svc-07,,0.0,0.0,0.0,False,,165.9,151.1,-14.8,0.0,2,0,False,0.01838,1,5,False,-1,-1,1
svc-11,down,1.0,svc-08,1.0,0.0,0.0,0.0,False,,224.0,245.5,21.5,0.0,2,0,False,0.04412,2,5,True,2000,0,1
svc-11,down,1.0,svc-09,2.0,0.0,0.0,0.0,False,,277.9,255.7,-22.2,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-11,down,1.0,svc-10,,0.0,0.0,0.0,False,,17.4,18.9,1.5,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-11,down,1.0,svc-12,,0.0,0.0,0.0,False,,18.8,19.9,1.1,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-11,down,1.0,svc-13,,0.0,0.0,0.0,False,,21.4,19.3,-2.1,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-11,down,1.0,svc-14,,0.0,0.0,0.0,False,,20.4,19.1,-1.3,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-11,down,1.0,svc-15,,0.0,0.0,0.0,False,,19.9,19.8,-0.1,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-11,down,1.0,svc-16,,0.0,0.0,0.0,False,,17.0,18.1,1.1,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-11,down,1.0,svc-17,,0.0,0.0,0.0,False,,19.1,19.0,-0.1,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-11,down,0.5,svc-00,3.0,0.0,0.0,0.0,False,,235.4,250.8,15.4,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-11,down,0.5,svc-01,2.0,0.0,0.0,0.0,False,,227.1,252.2,25.1,0.0,2,0,False,0.0,0,1,False,-1,-1,1
svc-11,down,0.5,svc-02,2.0,0.0,0.125,0.125,True,1559.8,206.2,245.8,39.6,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-11,down,0.5,svc-03,2.0,0.0,0.125,0.125,True,3079.2,215.9,242.9,27.0,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-11,down,0.5,svc-04,,0.0,0.0,0.0,False,,103.6,111.0,7.4,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-11,down,0.5,svc-05,1.0,0.0,0.5,0.5,True,0.0,193.2,239.5,46.3,0.0,2,0,False,0.01838,3,3,True,1500,2,1
svc-11,down,0.5,svc-06,,0.0,0.0,0.0,False,,129.6,134.6,5.0,0.0,2,0,False,0.01103,1,3,False,-1,-1,1
svc-11,down,0.5,svc-07,,0.0,0.0,0.0,False,,100.6,111.7,11.1,0.0,2,0,False,0.01838,1,5,False,-1,-1,1
svc-11,down,0.5,svc-08,1.0,0.0,0.0,0.0,False,,187.3,214.7,27.4,0.0,2,0,False,0.04412,2,5,True,2000,0,1
svc-11,down,0.5,svc-09,2.0,0.0,0.0,0.0,False,,211.6,231.9,20.3,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-11,down,0.5,svc-10,,0.0,0.0,0.0,False,,16.1,14.2,-1.9,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-11,down,0.5,svc-12,,0.0,0.0,0.0,False,,17.4,14.1,-3.3,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-11,down,0.5,svc-13,,0.0,0.0,0.0,False,,17.2,12.8,-4.4,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-11,down,0.5,svc-14,,0.0,0.0,0.0,False,,16.9,15.2,-1.7,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-11,down,0.5,svc-15,,0.0,0.0,0.0,False,,17.0,15.0,-2.0,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-11,down,0.5,svc-16,,0.0,0.0,0.0,False,,16.0,14.2,-1.8,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-11,down,0.5,svc-17,,0.0,0.0,0.0,False,,16.4,14.5,-1.9,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-11,slow,0.8,svc-00,3.0,0.0,1.0,1.0,True,0.0,271.3,920.1,648.8,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-11,slow,0.8,svc-01,2.0,0.0,1.0,1.0,True,0.0,256.0,1765.4,1509.4,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-11,slow,0.8,svc-02,2.0,0.0,0.0,0.0,False,,235.3,1496.3,1261.0,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-11,slow,0.8,svc-03,2.0,0.0,1.0,1.0,True,0.0,257.7,1747.2,1489.5,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-11,slow,0.8,svc-04,,0.0,0.0,0.0,False,,83.5,123.2,39.7,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-11,slow,0.8,svc-05,1.0,0.0,0.0,0.0,False,,179.5,1459.6,1280.1,0.0,2,0,False,0.01838,3,3,True,1500,2,0
svc-11,slow,0.8,svc-06,,0.0,0.0,0.0,False,,157.6,140.9,-16.7,0.0,2,0,False,0.01103,1,3,False,-1,-1,0
svc-11,slow,0.8,svc-07,,0.0,0.0,0.0,False,,127.2,179.4,52.2,0.0,2,0,False,0.01838,1,5,False,-1,-1,0
svc-11,slow,0.8,svc-08,1.0,0.0,0.0,0.0,False,,240.7,1346.7,1106.0,0.0,2,0,False,0.04412,2,5,True,2000,0,0
svc-11,slow,0.8,svc-09,2.0,0.0,0.0,0.0,False,,249.3,1482.9,1233.6,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-11,slow,0.8,svc-10,,0.0,0.0,0.0,False,,15.9,19.7,3.8,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-11,slow,0.8,svc-12,,0.0,0.0,0.0,False,,16.6,18.5,1.9,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-11,slow,0.8,svc-13,,0.0,0.0,0.0,False,,16.7,17.8,1.1,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-11,slow,0.8,svc-14,,0.0,0.0,0.0,False,,15.3,18.1,2.8,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-11,slow,0.8,svc-15,,0.0,0.0,0.0,False,,15.1,17.6,2.5,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-11,slow,0.8,svc-16,,0.0,0.0,0.0,False,,16.0,16.8,0.8,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-11,slow,0.8,svc-17,,0.0,0.0,0.0,False,,15.7,16.8,1.1,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-11,slow,0.3,svc-00,3.0,0.0,0.0,0.0,False,,235.2,731.8,496.6,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-11,slow,0.3,svc-01,2.0,0.0,0.0,0.0,False,,223.6,731.0,507.4,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-11,slow,0.3,svc-02,2.0,0.0,0.0,0.0,False,,215.9,719.8,503.9,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-11,slow,0.3,svc-03,2.0,0.0,0.0,0.0,False,,206.1,713.8,507.7,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-11,slow,0.3,svc-04,,0.0,0.0,0.0,False,,86.9,95.8,8.9,0.0,2,0,False,0.0,1,1,False,-1,-1,0
svc-11,slow,0.3,svc-05,1.0,0.0,0.0,0.0,False,,186.9,698.6,511.7,0.0,2,0,False,0.01838,3,3,True,1500,2,0
svc-11,slow,0.3,svc-06,,0.0,0.0,0.0,False,,118.1,137.1,19.0,0.0,2,0,False,0.01103,1,3,False,-1,-1,0
svc-11,slow,0.3,svc-07,,0.0,0.0,0.0,False,,134.6,135.2,0.6,0.0,2,0,False,0.01838,1,5,False,-1,-1,0
svc-11,slow,0.3,svc-08,1.0,0.0,0.0,0.0,False,,163.9,616.0,452.1,0.0,2,0,False,0.04412,2,5,True,2000,0,0
svc-11,slow,0.3,svc-09,2.0,0.0,0.0,0.0,False,,214.0,719.2,505.2,0.0,2,0,False,0.01838,1,3,False,-1,-1,0
svc-11,slow,0.3,svc-10,,0.0,0.0,0.0,False,,13.8,11.9,-1.9,0.0,2,0,False,0.0,6,0,False,-1,-1,0
svc-11,slow,0.3,svc-12,,0.0,0.0,0.0,False,,14.1,12.5,-1.6,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-11,slow,0.3,svc-13,,0.0,0.0,0.0,False,,15.2,12.8,-2.4,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-11,slow,0.3,svc-14,,0.0,0.0,0.0,False,,15.3,13.9,-1.4,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-11,slow,0.3,svc-15,,0.0,0.0,0.0,False,,15.0,13.2,-1.8,0.0,2,0,False,0.0,3,0,False,-1,-1,0
svc-11,slow,0.3,svc-16,,0.0,0.0,0.0,False,,14.8,13.5,-1.3,0.0,2,0,False,0.0,2,0,False,-1,-1,0
svc-11,slow,0.3,svc-17,,0.0,0.0,0.0,False,,14.9,12.4,-2.5,0.0,2,0,False,0.0,1,0,False,-1,-1,0
svc-12,down,1.0,svc-00,2.0,0.0,1.0,1.0,True,0.0,243.1,240.8,-2.3,0.0,1,0,False,0.0,0,3,False,-1,-1,1
svc-12,down,1.0,svc-01,,0.0,0.0,0.0,False,,228.4,231.4,3.0,0.0,1,0,False,0.0,0,1,False,-1,-1,1
svc-12,down,1.0,svc-02,,0.0,0.0,0.0,False,,206.5,224.2,17.7,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-12,down,1.0,svc-03,,0.0,0.0,0.0,False,,220.6,224.2,3.6,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-12,down,1.0,svc-04,,0.0,0.0,0.0,False,,101.7,89.3,-12.4,0.0,1,0,False,0.0,1,1,False,-1,-1,1
svc-12,down,1.0,svc-05,,0.0,0.0,0.0,False,,194.6,195.0,0.4,0.0,1,0,False,0.01838,3,3,False,-1,-1,1
svc-12,down,1.0,svc-06,,0.0,0.0,0.0,False,,128.1,127.1,-1.0,0.0,1,0,False,0.01103,1,3,False,-1,-1,1
svc-12,down,1.0,svc-07,,0.0,0.0,0.0,False,,133.1,122.3,-10.8,0.0,1,0,False,0.01838,1,5,False,-1,-1,1
svc-12,down,1.0,svc-08,,0.0,0.0,0.0,False,,202.1,198.7,-3.4,0.0,1,0,False,0.04412,2,5,False,-1,-1,1
svc-12,down,1.0,svc-09,1.0,0.0,1.0,1.0,True,0.0,221.6,219.6,-2.0,0.0,1,0,False,0.01838,1,3,True,1200,2,1
svc-12,down,1.0,svc-10,,0.0,0.0,0.0,False,,16.2,18.1,1.9,0.0,1,0,False,0.0,6,0,False,-1,-1,1
svc-12,down,1.0,svc-11,,0.0,0.0,0.0,False,,16.1,20.0,3.9,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,1.0,svc-13,,0.0,0.0,0.0,False,,17.1,21.1,4.0,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,1.0,svc-14,,0.0,0.0,0.0,False,,16.4,19.6,3.2,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,1.0,svc-15,,0.0,0.0,0.0,False,,16.5,20.1,3.6,0.0,1,0,False,0.0,3,0,False,-1,-1,1
svc-12,down,1.0,svc-16,,0.0,0.0,0.0,False,,16.8,19.8,3.0,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,1.0,svc-17,,0.0,0.0,0.0,False,,17.3,19.9,2.6,0.0,1,0,False,0.0,1,0,False,-1,-1,1
svc-12,down,0.5,svc-00,2.0,0.0,0.444,0.444,True,0.0,243.3,234.1,-9.2,0.0,1,0,False,0.0,0,3,False,-1,-1,1
svc-12,down,0.5,svc-01,,0.0,0.0,0.0,False,,231.5,215.4,-16.1,0.0,1,0,False,0.0,0,1,False,-1,-1,1
svc-12,down,0.5,svc-02,,0.0,0.0,0.0,False,,215.6,205.2,-10.4,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-12,down,0.5,svc-03,,0.0,0.0,0.0,False,,216.3,211.0,-5.3,0.0,1,0,False,0.0,0,2,False,-1,-1,1
svc-12,down,0.5,svc-04,,0.0,0.0,0.0,False,,102.5,83.7,-18.8,0.0,1,0,False,0.0,1,1,False,-1,-1,1
svc-12,down,0.5,svc-05,,0.0,0.0,0.0,False,,195.8,179.3,-16.5,0.0,1,0,False,0.01838,3,3,False,-1,-1,1
svc-12,down,0.5,svc-06,,0.0,0.0,0.0,False,,130.6,121.4,-9.2,0.0,1,0,False,0.01103,1,3,False,-1,-1,1
svc-12,down,0.5,svc-07,,0.0,0.0,0.0,False,,114.1,112.5,-1.6,0.0,1,0,False,0.01838,1,5,False,-1,-1,1
svc-12,down,0.5,svc-08,,0.0,0.0,0.0,False,,171.1,196.0,24.9,0.0,1,0,False,0.04412,2,5,False,-1,-1,1
svc-12,down,0.5,svc-09,1.0,0.0,0.0,0.0,False,,217.4,208.0,-9.4,0.0,1,0,False,0.01838,1,3,True,1200,2,1
svc-12,down,0.5,svc-10,,0.0,0.0,0.0,False,,16.8,13.7,-3.1,0.0,1,0,False,0.0,6,0,False,-1,-1,1
svc-12,down,0.5,svc-11,,0.0,0.0,0.0,False,,17.5,15.0,-2.5,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,0.5,svc-13,,0.0,0.0,0.0,False,,16.0,15.1,-0.9,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,0.5,svc-14,,0.0,0.0,0.0,False,,17.3,14.5,-2.8,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,0.5,svc-15,,0.0,0.0,0.0,False,,17.4,14.6,-2.8,0.0,1,0,False,0.0,3,0,False,-1,-1,1
svc-12,down,0.5,svc-16,,0.0,0.0,0.0,False,,17.8,14.1,-3.7,0.0,1,0,False,0.0,2,0,False,-1,-1,1
svc-12,down,0.5,svc-17,,0.0,0.0,0.0,False,,16.8,14.0,-2.8,0.0,1,0,False,0.0,1,0,False,-1,-1,1
svc-12,slow,0.8,svc-00,2.0,0.0,1.0,1.0,True,0.0,284.6,942.5,657.9,0.0,1,0,False,0.0,0,3,False,-1,-1,0
svc-12,slow,0.8,svc-01,,0.0,0.0,0.0,False,,263.0,249.4,-13.6,0.0,1,0,False,0.0,0,1,False,-1,-1,0
svc-12,slow,0.8,svc-02,,0.0,0.0,0.0,False,,245.3,222.7,-22.6,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-12,slow,0.8,svc-03,,0.0,0.0,0.0,False,,266.5,276.3,9.8,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-12,slow,0.8,svc-04,,0.0,0.0,0.0,False,,132.8,104.4,-28.4,0.0,1,0,False,0.0,1,1,False,-1,-1,0
svc-12,slow,0.8,svc-05,,0.0,0.0,0.0,False,,227.5,216.1,-11.4,0.0,1,0,False,0.01838,3,3,False,-1,-1,0
svc-12,slow,0.8,svc-06,,0.0,0.0,0.0,False,,154.7,166.1,11.4,0.0,1,0,False,0.01103,1,3,False,-1,-1,0
svc-12,slow,0.8,svc-07,,0.0,0.0,0.0,False,,151.7,151.5,-0.2,0.0,1,0,False,0.01838,1,5,False,-1,-1,0
svc-12,slow,0.8,svc-08,,0.0,0.0,0.0,False,,254.2,263.3,9.1,0.0,1,0,False,0.04412,2,5,False,-1,-1,0
svc-12,slow,0.8,svc-09,1.0,0.0,1.0,1.0,True,0.0,264.9,3014.9,2750.0,0.0,1,0,False,0.01838,1,3,True,1200,2,0
svc-12,slow,0.8,svc-10,,0.0,0.0,0.0,False,,17.3,22.3,5.0,0.0,1,0,False,0.0,6,0,False,-1,-1,0
svc-12,slow,0.8,svc-11,,0.0,0.0,0.0,False,,18.5,18.2,-0.3,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.8,svc-13,,0.0,0.0,0.0,False,,16.7,19.2,2.5,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.8,svc-14,,0.0,0.0,0.0,False,,18.5,18.0,-0.5,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.8,svc-15,,0.0,0.0,0.0,False,,18.4,17.6,-0.8,0.0,1,0,False,0.0,3,0,False,-1,-1,0
svc-12,slow,0.8,svc-16,,0.0,0.0,0.0,False,,19.3,17.6,-1.7,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.8,svc-17,,0.0,0.0,0.0,False,,18.6,20.8,2.2,0.0,1,0,False,0.0,1,0,False,-1,-1,0
svc-12,slow,0.3,svc-00,2.0,0.0,0.0,0.0,False,,255.0,672.5,417.5,0.0,1,0,False,0.0,0,3,False,-1,-1,0
svc-12,slow,0.3,svc-01,,0.0,0.0,0.0,False,,263.9,227.5,-36.4,0.0,1,0,False,0.0,0,1,False,-1,-1,0
svc-12,slow,0.3,svc-02,,0.0,0.0,0.0,False,,255.1,216.5,-38.6,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-12,slow,0.3,svc-03,,0.0,0.0,0.0,False,,246.7,198.9,-47.8,0.0,1,0,False,0.0,0,2,False,-1,-1,0
svc-12,slow,0.3,svc-04,,0.0,0.0,0.0,False,,129.1,94.2,-34.9,0.0,1,0,False,0.0,1,1,False,-1,-1,0
svc-12,slow,0.3,svc-05,,0.0,0.0,0.0,False,,229.3,162.1,-67.2,0.0,1,0,False,0.01838,3,3,False,-1,-1,0
svc-12,slow,0.3,svc-06,,0.0,0.0,0.0,False,,116.5,131.3,14.8,0.0,1,0,False,0.01103,1,3,False,-1,-1,0
svc-12,slow,0.3,svc-07,,0.0,0.0,0.0,False,,146.2,138.0,-8.2,0.0,1,0,False,0.01838,1,5,False,-1,-1,0
svc-12,slow,0.3,svc-08,,0.0,0.0,0.0,False,,201.2,148.1,-53.1,0.0,1,0,False,0.04412,2,5,False,-1,-1,0
svc-12,slow,0.3,svc-09,1.0,0.0,0.0,0.0,False,,238.5,582.8,344.3,0.0,1,0,False,0.01838,1,3,True,1200,2,0
svc-12,slow,0.3,svc-10,,0.0,0.0,0.0,False,,24.8,12.2,-12.6,0.0,1,0,False,0.0,6,0,False,-1,-1,0
svc-12,slow,0.3,svc-11,,0.0,0.0,0.0,False,,23.7,13.5,-10.2,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.3,svc-13,,0.0,0.0,0.0,False,,23.3,13.2,-10.1,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.3,svc-14,,0.0,0.0,0.0,False,,24.0,13.0,-11.0,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.3,svc-15,,0.0,0.0,0.0,False,,22.7,12.9,-9.8,0.0,1,0,False,0.0,3,0,False,-1,-1,0
svc-12,slow,0.3,svc-16,,0.0,0.0,0.0,False,,22.1,12.4,-9.7,0.0,1,0,False,0.0,2,0,False,-1,-1,0
svc-12,slow,0.3,svc-17,,0.0,0.0,0.0,False,,22.6,12.8,-9.8,0.0,1,0,False,0.0,1,0,False,-1,-1,0
svc-13,down,1.0,svc-00,3.0,0.0,0.0,0.0,False,,254.6,246.0,-8.6,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-13,down,1.0,svc-01,2.0,0.0,1.0,1.0,True,0.0,228.2,387.2,159.0,0.0,2,0,False,0.0,0,1,False,-1,-1,1
svc-13,down,1.0,svc-02,2.0,0.0,1.0,1.0,True,0.0,219.5,250.8,31.3,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-13,down,1.0,svc-03,2.0,0.0,1.0,1.0,True,0.0,235.8,246.8,11.0,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-13,down,1.0,svc-04,,0.0,0.0,0.0,False,,105.0,112.3,7.3,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-13,down,1.0,svc-05,1.0,0.0,1.0,1.0,True,0.0,190.0,219.0,29.0,0.0,2,0,False,0.01838,3,3,True,1200,1,1
svc-13,down,1.0,svc-06,,0.0,0.0,0.0,False,,124.5,130.0,5.5,0.0,2,0,False,0.01103,1,3,False,-1,-1,1
svc-13,down,1.0,svc-07,,0.0,0.0,0.0,False,,127.2,115.6,-11.6,0.0,2,0,False,0.01838,1,5,False,-1,-1,1
svc-13,down,1.0,svc-08,1.0,0.0,0.0,0.0,False,,212.6,215.5,2.9,0.0,2,0,False,0.04412,2,5,True,1500,1,1
svc-13,down,1.0,svc-09,2.0,0.0,0.0,0.0,False,,230.2,227.5,-2.7,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-13,down,1.0,svc-10,,0.0,0.0,0.0,False,,18.1,14.2,-3.9,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-13,down,1.0,svc-11,,0.0,0.0,0.0,False,,17.6,14.7,-2.9,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-13,down,1.0,svc-12,,0.0,0.0,0.0,False,,18.4,17.5,-0.9,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-13,down,1.0,svc-14,,0.0,0.0,0.0,False,,17.8,16.1,-1.7,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-13,down,1.0,svc-15,,0.0,0.0,0.0,False,,17.8,17.6,-0.2,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-13,down,1.0,svc-16,,0.0,0.0,0.0,False,,18.1,16.2,-1.9,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-13,down,1.0,svc-17,,0.0,0.0,0.0,False,,17.9,16.8,-1.1,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-13,down,0.5,svc-00,3.0,0.0,0.0,0.0,False,,242.6,254.1,11.5,0.0,2,0,False,0.0,0,3,False,-1,-1,1
svc-13,down,0.5,svc-01,2.0,0.0,0.25,0.25,True,1982.4,233.8,303.8,70.0,0.0,2,0,False,0.0,0,1,False,-1,-1,1
svc-13,down,0.5,svc-02,2.0,0.0,0.125,0.125,True,497.6,225.1,247.1,22.0,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-13,down,0.5,svc-03,2.0,0.0,0.25,0.25,True,1003.8,222.5,242.2,19.7,0.0,2,0,False,0.0,0,2,False,-1,-1,1
svc-13,down,0.5,svc-04,,0.0,0.0,0.0,False,,78.3,90.0,11.7,0.0,2,0,False,0.0,1,1,False,-1,-1,1
svc-13,down,0.5,svc-05,1.0,0.0,0.375,0.375,True,497.6,197.8,222.9,25.1,0.0,2,0,False,0.01838,3,3,True,1200,1,1
svc-13,down,0.5,svc-06,,0.0,0.0,0.0,False,,122.3,130.5,8.2,0.0,2,0,False,0.01103,1,3,False,-1,-1,1
svc-13,down,0.5,svc-07,,0.0,0.0,0.0,False,,143.2,114.4,-28.8,0.0,2,0,False,0.01838,1,5,False,-1,-1,1
svc-13,down,0.5,svc-08,1.0,0.0,0.0,0.0,False,,193.2,193.6,0.4,0.0,2,0,False,0.04412,2,5,True,1500,1,1
svc-13,down,0.5,svc-09,2.0,0.0,0.0,0.0,False,,217.0,232.6,15.6,0.0,2,0,False,0.01838,1,3,False,-1,-1,1
svc-13,down,0.5,svc-10,,0.0,0.0,0.0,False,,12.8,16.2,3.4,0.0,2,0,False,0.0,6,0,False,-1,-1,1
svc-13,down,0.5,svc-11,,0.0,0.0,0.0,False,,15.1,17.0,1.9,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-13,down,0.5,svc-12,,0.0,0.0,0.0,False,,12.6,16.6,4.0,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-13,down,0.5,svc-14,,0.0,0.0,0.0,False,,15.7,16.8,1.1,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-13,down,0.5,svc-15,,0.0,0.0,0.0,False,,14.2,16.3,2.1,0.0,2,0,False,0.0,3,0,False,-1,-1,1
svc-13,down,0.5,svc-16,,0.0,0.0,0.0,False,,14.4,16.4,2.0,0.0,2,0,False,0.0,2,0,False,-1,-1,1
svc-13,down,0.5,svc-17,,0.0,0.0,0.0,False,,15.1,16.4,1.3,0.0,2,0,False,0.0,1,0,False,-1,-1,1
svc-13,slow,0.8,svc-00,3.0,0.0,1.0,1.0,True,0.0,265.3,919.3,654.0,0.0,2,0,False,0.0,0,3,False,-1,-1,0
svc-13,slow,0.8,svc-01,2.0,0.0,1.0,1.0,True,0.0,264.0,1757.3,1493.3,0.0,2,0,False,0.0,0,1,False,-1,-1,0
svc-13,slow,0.8,svc-02,2.0,0.0,1.0,1.0,True,0.0,255.4,1598.5,1343.1,0.0,2,0,False,0.0,0,2,False,-1,-1,0
svc-13,slow,0.8,svc-03,2.0,0.0,1.0,1.0,True,0.0,250.6,1737.9,1487.3,0.0,2,0,False,0.0,0,2,False,-1,-1,0
